"Data";"Rubrica";"valor"
2014-12-01;"I.1.2.3    IPI - AutomÃ³veis";398,32325
2014-12-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1177,61157876
2014-12-01;"I.1.2.5    IPI - Outros";2873,53523133
2014-12-01;"I.1.3    Imposto de Renda";28676,48508791
2015-01-01;"I. RECEITA TOTAL";125392,55165564
2015-01-01;"I.1 -  Receita Administrada pela RFB";86134,02466276
2015-01-01;"I.1.1    Imposto de ImportaÃ§Ã£o";3329,76793454
2015-01-01;"I.1.2    IPI";5116,39223954
2015-01-01;"I.1.2.1    IPI - Fumo";1551,97860739
2015-01-01;"I.1.2.2    IPI - Bebidas";291,66620148
2015-01-01;"I.1.2.3    IPI - AutomÃ³veis";354,65792221
2015-01-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1389,06330519
2015-01-01;"I.1.2.5    IPI - Outros";1529,02620327
2015-01-01;"I.1.3    Imposto de Renda";38949,22491247
2015-02-01;"I. RECEITA TOTAL";91616,47742739
2015-02-01;"I.1 -  Receita Administrada pela RFB";57037,74979752
2015-02-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2952,28540667
2015-02-01;"I.1.2    IPI";3320,85804167
2015-02-01;"I.1.2.1    IPI - Fumo";151,66155728
2015-02-01;"I.1.2.2    IPI - Bebidas";280,41317751
2015-02-01;"I.1.2.3    IPI - AutomÃ³veis";317,48029092
2015-02-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1227,42446923
2015-02-01;"I.1.2.5    IPI - Outros";1343,87854673
2015-02-01;"I.1.3    Imposto de Renda";20597,63949484
2015-03-01;"I. RECEITA TOTAL";97291,89838911
2015-03-01;"I.1 -  Receita Administrada pela RFB";60722,16949222
2015-03-01;"I.1.1    Imposto de ImportaÃ§Ã£o";3887,28828433
2015-03-01;"I.1.2    IPI";3716,01602723
2015-03-01;"I.1.2.1    IPI - Fumo";129,97699787
2015-03-01;"I.1.2.2    IPI - Bebidas";249,62286517
2015-03-01;"I.1.2.3    IPI - AutomÃ³veis";470,96405346
2015-03-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1574,92752478
2015-03-01;"I.1.2.5    IPI - Outros";1290,52458595
2015-03-01;"I.1.3    Imposto de Renda";24304,93040189
2015-04-01;"I. RECEITA TOTAL";117360,1543249
2015-04-01;"I.1 -  Receita Administrada pela RFB";73039,40260919
2015-04-01;"I.1.1    Imposto de ImportaÃ§Ã£o";3274,91931836
2015-04-01;"I.1.2    IPI";3985,88316377
2015-04-01;"I.1.2.1    IPI - Fumo";270,75443348
2015-04-01;"I.1.2.2    IPI - Bebidas";247,21416974
2015-04-01;"I.1.2.3    IPI - AutomÃ³veis";414,86851548
2015-04-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1442,43618739
2015-04-01;"I.1.2.5    IPI - Outros";1610,60985768
2015-04-01;"I.1.3    Imposto de Renda";32671,18844921
2015-05-01;"I. RECEITA TOTAL";97056,76193133
2015-05-01;"I.1 -  Receita Administrada pela RFB";56679,16684217
2015-05-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2905,38050084
2015-05-01;"I.1.2    IPI";3996,3293523
2015-05-01;"I.1.2.1    IPI - Fumo";344,16648065
2015-05-01;"I.1.2.2    IPI - Bebidas";245,27743178
2015-05-01;"I.1.2.3    IPI - AutomÃ³veis";334,52588292
2015-05-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1300,24659337
2015-05-01;"I.1.2.5    IPI - Outros";1772,11296358
2015-05-01;"I.1.3    Imposto de Renda";23430,65522134
2015-06-01;"I. RECEITA TOTAL";97932,58872567
2015-06-01;"I.1 -  Receita Administrada pela RFB";60689,85528486
2015-06-01;"I.1.1    Imposto de ImportaÃ§Ã£o";3164,42760692
2015-06-01;"I.1.2    IPI";3654,17999684
2015-06-01;"I.1.2.1    IPI - Fumo";440,830486
2015-06-01;"I.1.2.2    IPI - Bebidas";165,61815636
2015-06-01;"I.1.2.3    IPI - AutomÃ³veis";341,57104959
2015-06-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1429,47747915
2015-06-01;"I.1.2.5    IPI - Outros";1276,68282574
2015-06-01;"I.1.3    Imposto de Renda";24061,07908145
2015-07-01;"I. RECEITA TOTAL";105300,69663609
2015-07-01;"I.1 -  Receita Administrada pela RFB";64635,38852367
2015-07-01;"I.1.1    Imposto de ImportaÃ§Ã£o";3465,43521817
2015-07-01;"I.1.2    IPI";3901,30661495
2015-07-01;"I.1.2.1    IPI - Fumo";417,70865252
2015-07-01;"I.1.2.2    IPI - Bebidas";148,56030189
2015-07-01;"I.1.2.3    IPI - AutomÃ³veis";388,26804449
2015-07-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1533,64443689
2015-07-01;"I.1.2.5    IPI - Outros";1413,12517916
2015-07-01;"I.1.3    Imposto de Renda";23273,09328234
2015-08-01;"I. RECEITA TOTAL";95442,48944828
2015-08-01;"I.1 -  Receita Administrada pela RFB";57580,31632152
2015-08-01;"I.1.1    Imposto de ImportaÃ§Ã£o";3323,53691103
2015-08-01;"I.1.2    IPI";3914,58026683
2015-08-01;"I.1.2.1    IPI - Fumo";409,03063039
2015-08-01;"I.1.2.2    IPI - Bebidas";165,51613495
2015-08-01;"I.1.2.3    IPI - AutomÃ³veis";412,23832463
2015-08-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1420,84744099
2015-08-01;"I.1.2.5    IPI - Outros";1506,94773587
2015-08-01;"I.1.3    Imposto de Renda";17973,51588665
2015-09-01;"I. RECEITA TOTAL";95523,5558194401
2015-09-01;"I.1 -  Receita Administrada pela RFB";59476,23010101
2015-09-01;"I.1.1    Imposto de ImportaÃ§Ã£o";3589,82192198
2015-09-01;"I.1.2    IPI";4417,26425031
2015-09-01;"I.1.2.1    IPI - Fumo";505,39894559
2015-09-01;"I.1.2.2    IPI - Bebidas";189,83440613
2015-09-01;"I.1.2.3    IPI - AutomÃ³veis";352,36312068
2015-09-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1496,08916286
2015-09-01;"I.1.2.5    IPI - Outros";1873,57861505
2015-09-01;"I.1.3    Imposto de Renda";20558,20267663
2015-10-01;"I. RECEITA TOTAL";102986,88375946
2015-10-01;"I.1 -  Receita Administrada pela RFB";66182,62967295
2015-10-01;"I.1.1    Imposto de ImportaÃ§Ã£o";3489,94939628
2015-10-01;"I.1.2    IPI";4250,62791329
2015-10-01;"I.1.2.1    IPI - Fumo";440,85308997
2015-10-01;"I.1.2.2    IPI - Bebidas";154,99296299
2015-10-01;"I.1.2.3    IPI - AutomÃ³veis";364,23012869
2015-10-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1500,85103418
2015-10-01;"I.1.2.5    IPI - Outros";1789,70069746
2015-10-01;"I.1.3    Imposto de Renda";25551,81014446
2015-11-01;"I. RECEITA TOTAL";92022,58718073
2015-11-01;"I.1 -  Receita Administrada pela RFB";57377,69791988
2015-11-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2888,61034737
2015-11-01;"I.1.2    IPI";3979,64763036
2015-11-01;"I.1.2.1    IPI - Fumo";480,97485502
2015-11-01;"I.1.2.2    IPI - Bebidas";204,13140834
2015-11-01;"I.1.2.3    IPI - AutomÃ³veis";265,19006966
2015-11-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1313,72192607
2015-11-01;"I.1.2.5    IPI - Outros";1715,62937127
2015-11-01;"I.1.3    Imposto de Renda";19468,49250665
2015-12-01;"I. RECEITA TOTAL";129862,69869535
2015-12-01;"I.1 -  Receita Administrada pela RFB";65582,54858682
2015-12-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2670,85718932
2015-12-01;"I.1.2    IPI";4333,2369573
2015-12-01;"I.1.2.1    IPI - Fumo";538,33799225
2015-12-01;"I.1.2.2    IPI - Bebidas";251,52161787
2015-12-01;"I.1.2.3    IPI - AutomÃ³veis";342,16660435
2015-12-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1173,66432612
2015-12-01;"I.1.2.5    IPI - Outros";2027,54641671
2015-12-01;"I.1.3    Imposto de Renda";29602,62527129
2016-01-01;"I. RECEITA TOTAL";141198,858587554
2016-01-01;"I.1 -  Receita Administrada pela RFB";90815,41056911
2016-01-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2972,50602364
2016-01-01;"I.1.2    IPI";3988,85985469
2016-01-01;"I.1.2.1    IPI - Fumo";758,36753527
2016-01-01;"I.1.2.2    IPI - Bebidas";171,63369335
2016-01-01;"I.1.2.3    IPI - AutomÃ³veis";349,19804782
2016-01-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1152,53631112
2016-01-01;"I.1.2.5    IPI - Outros";1557,12426713
2016-01-01;"I.1.3    Imposto de Renda";42663,93912772
2016-02-01;"I. RECEITA TOTAL";89605,95651156
2016-02-01;"I.1 -  Receita Administrada pela RFB";53768,33034011
2016-02-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2696,24806764
2016-02-01;"I.1.2    IPI";3176,14521748
2016-02-01;"I.1.2.1    IPI - Fumo";388,45983531
2016-02-01;"I.1.2.2    IPI - Bebidas";209,56304809
2016-02-01;"I.1.2.3    IPI - AutomÃ³veis";129,99620888
2016-02-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1090,19015443
2016-02-01;"I.1.2.5    IPI - Outros";1357,93597077
2016-02-01;"I.1.3    Imposto de Renda";19850,77910541
2016-03-01;"I. RECEITA TOTAL";98189,5580038552
2016-03-01;"I.1 -  Receita Administrada pela RFB";61374,198976
2016-03-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2820,88131678
2016-03-01;"I.1.2    IPI";3486,00111299
2016-03-01;"I.1.2.1    IPI - Fumo";468,30127901
2016-03-01;"I.1.2.2    IPI - Bebidas";203,18866725
2016-03-01;"I.1.2.3    IPI - AutomÃ³veis";157,35065237
2016-03-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1273,08439846
2016-03-01;"I.1.2.5    IPI - Outros";1384,0761159
2016-03-01;"I.1.3    Imposto de Renda";23232,05558655
2016-04-01;"I. RECEITA TOTAL";119424,241634
2016-04-01;"I.1 -  Receita Administrada pela RFB";75906,30256073
2016-04-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2315,18496805
2016-04-01;"I.1.2    IPI";3496,69037294
2016-04-01;"I.1.2.1    IPI - Fumo";397,73147342
2016-04-01;"I.1.2.2    IPI - Bebidas";200,95421146
2016-04-01;"I.1.2.3    IPI - AutomÃ³veis";381,12940243
2016-04-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1086,67913078
2016-04-01;"I.1.2.5    IPI - Outros";1430,19615485
2016-04-01;"I.1.3    Imposto de Renda";36032,10839786
2016-05-01;"I. RECEITA TOTAL";96498,9394878257
2016-05-01;"I.1 -  Receita Administrada pela RFB";58819,31936485
2016-05-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2567,75779184
2016-05-01;"I.1.2    IPI";3159,84956987
2016-05-01;"I.1.2.1    IPI - Fumo";976,10587299
2016-05-01;"I.1.2.2    IPI - Bebidas";219,92141799
2016-05-01;"I.1.2.3    IPI - AutomÃ³veis";557,12103636
2016-05-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1076,76114141
2016-05-01;"I.1.2.5    IPI - Outros";329,94010112
2016-05-01;"I.1.3    Imposto de Renda";22726,01054232
2016-06-01;"I. RECEITA TOTAL";100328,42349211
2016-06-01;"I.1 -  Receita Administrada pela RFB";58375,15575672
2016-06-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2495,33120944
2016-06-01;"I.1.2    IPI";3106,3736929
2016-06-01;"I.1.2.1    IPI - Fumo";151,13735968
2016-06-01;"I.1.2.2    IPI - Bebidas";229,59765205
2016-06-01;"I.1.2.3    IPI - AutomÃ³veis";287,13936531
2016-06-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1085,91218377
2016-06-01;"I.1.2.5    IPI - Outros";1352,58713209
2016-06-01;"I.1.3    Imposto de Renda";24890,34859731
2016-07-01;"I. RECEITA TOTAL";107885,29381164
2016-07-01;"I.1 -  Receita Administrada pela RFB";67156,61214398
2016-07-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2372,29612893
2016-07-01;"I.1.2    IPI";3120,74605491
2016-07-01;"I.1.2.1    IPI - Fumo";249,0214064
2016-07-01;"I.1.2.2    IPI - Bebidas";168,55538079
2016-07-01;"I.1.2.3    IPI - AutomÃ³veis";204,94368908
2016-07-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1007,84680047
2016-07-01;"I.1.2.5    IPI - Outros";1490,37877817
2016-07-01;"I.1.3    Imposto de Renda";26065,58292158
2016-08-01;"I. RECEITA TOTAL";91314,54182893
2016-08-01;"I.1 -  Receita Administrada pela RFB";53930,33715718
2016-08-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2792,81477495
2016-08-01;"I.1.2    IPI";3388,92766368
2016-08-01;"I.1.2.1    IPI - Fumo";306,13838359
2016-08-01;"I.1.2.2    IPI - Bebidas";203,5611611
2016-08-01;"I.1.2.3    IPI - AutomÃ³veis";208,02230269
2016-08-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1140,06850803
2016-08-01;"I.1.2.5    IPI - Outros";1531,13730827
2016-08-01;"I.1.3    Imposto de Renda";18935,27024771
2016-09-01;"I. RECEITA TOTAL";93654,62077881
2016-09-01;"I.1 -  Receita Administrada pela RFB";57535,1456724
2016-09-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2586,15098071
2016-09-01;"I.1.2    IPI";3552,30493768
2016-09-01;"I.1.2.1    IPI - Fumo";424,35360719
2016-09-01;"I.1.2.2    IPI - Bebidas";225,5042747
2016-09-01;"I.1.2.3    IPI - AutomÃ³veis";228,79355905
2016-09-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1072,51160043
2016-09-01;"I.1.2.5    IPI - Outros";1601,14189631
2016-09-01;"I.1.3    Imposto de Renda";20690,95564976
2016-10-01;"I. RECEITA TOTAL";147880,30471638
2016-10-01;"I.1 -  Receita Administrada pela RFB";110249,79131855
2016-10-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2569,64956222
2016-10-01;"I.1.2    IPI";4018,78385823
2016-10-01;"I.1.2.1    IPI - Fumo";422,88014173
2016-10-01;"I.1.2.2    IPI - Bebidas";292,53271398
2016-10-01;"I.1.2.3    IPI - AutomÃ³veis";279,1317937
2016-10-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1097,07024028
2016-10-01;"I.1.2.5    IPI - Outros";1927,16896854
2016-10-01;"I.1.3    Imposto de Renda";49355,80221933
2016-11-01;"I. RECEITA TOTAL";100316,8697605
2016-11-01;"I.1 -  Receita Administrada pela RFB";61267,31145819
2016-11-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2646,627987
2016-11-01;"I.1.2    IPI";3718,45606911
2016-11-01;"I.1.2.1    IPI - Fumo";447,92252842
2016-11-01;"I.1.2.2    IPI - Bebidas";247,48207028
2016-11-01;"I.1.2.3    IPI - AutomÃ³veis";210,90821161
2016-11-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1203,22292688
2016-11-01;"I.1.2.5    IPI - Outros";1608,92033192
2016-11-01;"I.1.3    Imposto de Renda";23862,35192617
2016-12-01;"I. RECEITA TOTAL";128655,266454442
2016-12-01;"I.1 -  Receita Administrada pela RFB";70553,93952984
2016-12-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2555,02891388
2016-12-01;"I.1.2    IPI";4080,85007345
2016-12-01;"I.1.2.1    IPI - Fumo";728,03435885
2016-12-01;"I.1.2.2    IPI - Bebidas";311,40336888
2016-12-01;"I.1.2.3    IPI - AutomÃ³veis";304,9246279
2016-12-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1165,7504083
2016-12-01;"I.1.2.5    IPI - Outros";1570,73730952
2016-12-01;"I.1.3    Imposto de Renda";32810,04331685
2017-01-01;"I. RECEITA TOTAL";137374,75542192
2017-01-01;"I.1 -  Receita Administrada pela RFB";96735,66453296
2017-01-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2595,16651995
2017-01-01;"I.1.2    IPI";3738,33406035
2017-01-01;"I.1.2.1    IPI - Fumo";208,13367964
2017-01-01;"I.1.2.2    IPI - Bebidas";308,0905359
2017-01-01;"I.1.2.3    IPI - AutomÃ³veis";374,04216439
2017-01-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1098,58097695
2017-01-01;"I.1.2.5    IPI - Outros";1749,48670347
2017-01-01;"I.1.3    Imposto de Renda";46727,3637175
2017-02-01;"I. RECEITA TOTAL";93960,83765245
2017-02-01;"I.1 -  Receita Administrada pela RFB";56986,60513775
2017-02-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2057,29703917
2017-02-01;"I.1.2    IPI";3220,78682237
2017-02-01;"I.1.2.1    IPI - Fumo";417,20270838
2017-02-01;"I.1.2.2    IPI - Bebidas";232,2370334
2017-02-01;"I.1.2.3    IPI - AutomÃ³veis";248,98025098
2017-02-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";818,68351415
2017-02-01;"I.1.2.5    IPI - Outros";1503,68331546
2017-02-01;"I.1.3    Imposto de Renda";23576,07457948
2017-03-01;"I. RECEITA TOTAL";102839,335434947
2017-03-01;"I.1 -  Receita Administrada pela RFB";62449,20943803
2017-03-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2693,18084974
2017-03-01;"I.1.2    IPI";3328,51401248
2017-03-01;"I.1.2.1    IPI - Fumo";497,27235097
2017-03-01;"I.1.2.2    IPI - Bebidas";235,84424498
2017-03-01;"I.1.2.3    IPI - AutomÃ³veis";287,59465303
2017-03-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1127,85939819
2017-03-01;"I.1.2.5    IPI - Outros";1179,94336531
2017-03-01;"I.1.3    Imposto de Renda";25721,56023207
2017-04-01;"I. RECEITA TOTAL";126024,621984208
2017-04-01;"I.1 -  Receita Administrada pela RFB";77406,30692167
2017-04-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2253,29929761
2017-04-01;"I.1.2    IPI";3681,75361395
2017-04-01;"I.1.2.1    IPI - Fumo";458,55916793
2017-04-01;"I.1.2.2    IPI - Bebidas";232,59685216
2017-04-01;"I.1.2.3    IPI - AutomÃ³veis";475,22854728
2017-04-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1002,87014195
2017-04-01;"I.1.2.5    IPI - Outros";1512,49890463
2017-04-01;"I.1.3    Imposto de Renda";38001,52872468
2017-05-01;"I. RECEITA TOTAL";99325,80955795
2017-05-01;"I.1 -  Receita Administrada pela RFB";60515,87541809
2017-05-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2645,38692141
2017-05-01;"I.1.2    IPI";3548,92880449
2017-05-01;"I.1.2.1    IPI - Fumo";425,01094489
2017-05-01;"I.1.2.2    IPI - Bebidas";190,99126329
2017-05-01;"I.1.2.3    IPI - AutomÃ³veis";288,12989439
2017-05-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1158,83622415
2017-05-01;"I.1.2.5    IPI - Outros";1485,96047777
2017-05-01;"I.1.3    Imposto de Renda";23707,7042711
2017-06-01;"I. RECEITA TOTAL";104759,30123526
2017-06-01;"I.1 -  Receita Administrada pela RFB";63952,5682342
2017-06-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2697,61284176
2017-06-01;"I.1.2    IPI";3486,0528991
2017-06-01;"I.1.2.1    IPI - Fumo";446,10079881
2017-06-01;"I.1.2.2    IPI - Bebidas";240,04881164
2017-06-01;"I.1.2.3    IPI - AutomÃ³veis";370,31244691
2017-06-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1145,40084494
2017-06-01;"I.1.2.5    IPI - Outros";1284,1899968
2017-06-01;"I.1.3    Imposto de Renda";27284,27961999
2017-07-01;"I. RECEITA TOTAL";108508,35595904
2017-07-01;"I.1 -  Receita Administrada pela RFB";66039,94877099
2017-07-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2720,23548004
2017-07-01;"I.1.2    IPI";4027,48976682
2017-07-01;"I.1.2.1    IPI - Fumo";445,74920292
2017-07-01;"I.1.2.2    IPI - Bebidas";219,1877809
2017-07-01;"I.1.2.3    IPI - AutomÃ³veis";400,31699385
2017-07-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1110,72522927
2017-07-01;"I.1.2.5    IPI - Outros";1851,51055988
2017-07-01;"I.1.3    Imposto de Renda";27248,82099421
2017-08-01;"I. RECEITA TOTAL";109667,90568388
2017-08-01;"I.1 -  Receita Administrada pela RFB";62755,38315523
2017-08-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2995,79198452
2017-08-01;"I.1.2    IPI";3754,56713768
2017-08-01;"I.1.2.1    IPI - Fumo";507,26101848
2017-08-01;"I.1.2.2    IPI - Bebidas";137,03974592
2017-08-01;"I.1.2.3    IPI - AutomÃ³veis";392,82210075
2017-08-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1295,26844894
2017-08-01;"I.1.2.5    IPI - Outros";1422,17582359
2017-08-01;"I.1.3    Imposto de Renda";21728,79453137
2017-09-01;"I. RECEITA TOTAL";103934,357132768
2017-09-01;"I.1 -  Receita Administrada pela RFB";65027,42307528
2017-09-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2918,81729969
2017-09-01;"I.1.2    IPI";4334,22742594
2017-09-01;"I.1.2.1    IPI - Fumo";495,44302297
2017-09-01;"I.1.2.2    IPI - Bebidas";234,35114833
2017-09-01;"I.1.2.3    IPI - AutomÃ³veis";449,15159219
2017-09-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1246,39352475
2017-09-01;"I.1.2.5    IPI - Outros";1908,8881377
2017-09-01;"I.1.3    Imposto de Renda";20427,49791753
2017-10-01;"I. RECEITA TOTAL";120262,85799732
2017-10-01;"I.1 -  Receita Administrada pela RFB";75509,43246224
2017-10-01;"I.1.1    Imposto de ImportaÃ§Ã£o";3074,2986271
2017-10-01;"I.1.2    IPI";4898,39143065
2017-10-01;"I.1.2.1    IPI - Fumo";478,3262444
2017-10-01;"I.1.2.2    IPI - Bebidas";257,24458016
2017-10-01;"I.1.2.3    IPI - AutomÃ³veis";415,40078276
2017-10-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1402,79101092
2017-10-01;"I.1.2.5    IPI - Outros";2344,62881241
2017-10-01;"I.1.3    Imposto de Renda";29629,18725927
2017-11-01;"I. RECEITA TOTAL";124797,173692081
2017-11-01;"I.1 -  Receita Administrada pela RFB";71145,28381923
2017-11-01;"I.1.1    Imposto de ImportaÃ§Ã£o";3152,59661085
2017-11-01;"I.1.2    IPI";5079,46850241
2017-11-01;"I.1.2.1    IPI - Fumo";485,32544385
2017-11-01;"I.1.2.2    IPI - Bebidas";339,28147428
2017-11-01;"I.1.2.3    IPI - AutomÃ³veis";366,29443713
2017-11-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1407,14144444
2017-11-01;"I.1.2.5    IPI - Outros";2481,42570271
2017-11-01;"I.1.3    Imposto de Renda";22441,04957719
2017-12-01;"I. RECEITA TOTAL";151626,306361635
2017-12-01;"I.1 -  Receita Administrada pela RFB";77039,83454379
2017-12-01;"I.1.1    Imposto de ImportaÃ§Ã£o";2622,80610506
2017-12-01;"I.1.2    IPI";4933,98859955
2017-12-01;"I.1.2.1    IPI - Fumo";345,41357923
2017-12-01;"I.1.2.2    IPI - Bebidas";316,93491995
2017-12-01;"I.1.2.3    IPI - AutomÃ³veis";398,63155435
2017-12-01;"I.1.2.4    IPI - Vinculado a importaÃ§Ã£o";1182,03614224
2017-12-01;"I.1.2.5    IPI - Outros";2690,97240378
2017-12-01;"I.1.3    Imposto de Renda";33347,04913793
